0.25	0.0
0.75	0.045601764985448684
1.25	36.0143039379113
1.75	17.87850397880304
2.25	10.002681853217211
2.75	8.614629389897498
3.25	3.43853131719396
3.75	2.732755280302916
4.25	1.0653379888933485
4.75	0.5726330135619402
5.25	0.2900707115775113
5.75	0.20508248955545022
6.25	0.18496183529700738
6.75	0.1872131253829816
7.25	0.20258378935609214
7.75	0.21460074484491287
8.25	0.2273455887553704
8.75	0.23491207810436115
9.25	0.2455405436202724
9.75	0.24805333656366552
10.25	0.2571252935299794
10.75	0.2613995744510396
11.25	0.268090584364121
11.75	0.2769913226364921
12.25	0.2845105572496043
12.75	0.29328043459431585
13.25	0.3019010279434208
13.75	0.30865728070798937
14.25	0.313401565312736
14.75	0.3166322355244714
15.25	0.31929264472344915
15.75	0.32046865252972356
16.25	0.3167377912964348
16.75	0.31397519719091393
17.25	0.3108848095485963
17.75	0.3054789181410185
18.25	0.2986100691350569
18.75	0.29180317617676754
19.25	0.2837830742785464
19.75	0.27437477428505774
20.25	0.2647416026423743
20.75	0.2559313121052115
21.25	0.2481815686169087
21.75	0.2403434499215233
22.25	0.23549139825247786
22.75	0.23059864974518293
23.25	0.22667949026799486
23.75	0.2242586171081647
24.25	0.2211819953553362
24.75	0.21798054467176986
25.25	0.21435723758577818
25.75	0.21079800983100894
26.25	0.20634445448887295
26.75	0.20279354296082042
27.25	0.19812137469264962
27.75	0.19357541018877905
28.25	0.1885361609388308
28.75	0.18313534852891644
29.25	0.1785977189460349
29.75	0.17262125387538674
30.25	0.16726252433533786
30.75	0.16171102992823005
31.25	0.15636923931958407
31.75	0.15091081594393782
32.25	0.1461948858279155
32.75	0.1416737663422541
33.25	0.13640349329837456
33.75	0.13201746814896398
34.25	0.12663814354046618
34.75	0.12181746068483865
35.25	0.1167258476952232
35.75	0.11263035230589487
36.25	0.10854537468296302
36.75	0.10516934929866109
37.25	0.10198592602386437
37.75	0.09928671430044488
38.25	0.09629547239857378
38.75	0.0931876095773226
39.25	0.08971933903079572
39.75	0.08563725565290356
40.25	0.08129429148020409
40.75	0.07654675785800082
41.25	0.07231109524140483
41.75	0.06785064060839768
42.25	0.06363600290031678
42.75	0.05969916698446464
43.25	0.05595827654098793
43.75	0.05256131932651391
44.25	0.049241261382857233
44.75	0.046099427799491936
45.25	0.04327482827456681
45.75	0.040596250797693155
46.25	0.03822594912660288
46.75	0.03612690431044186
47.25	0.03418787130330283
47.75	0.0323898676686169
48.25	0.030777650295408496
48.75	0.02888604477805857
49.25	0.026968835703363662
49.75	0.024632473898732708
